Date,Close,MA_20,MA_50
2020-10-02,45.78133773803711,44.96820602416992,44.443978500366214
2020-10-05,46.391639709472656,45.04045486450195,44.46984924316406
2020-10-06,46.10443878173828,45.15084686279297,44.50816139221192
2020-10-07,47.27118682861328,45.28771533966064,44.57569175720215
2020-10-08,47.899436950683594,45.48561382293701,44.67664710998535
2020-10-09,47.40581512451172,45.64447135925293,44.76915641784668
2020-10-12,48.357154846191406,45.84506187438965,44.8853279876709
2020-10-13,48.312278747558594,46.01693267822266,44.99043960571289
2020-10-14,48.060977935791016,46.15963478088379,45.07572708129883
2020-10-15,48.33022689819336,46.31804256439209,45.170143661499026
2020-10-16,48.608463287353516,46.50965824127197,45.27048400878906
2020-10-19,48.985408782958984,46.72775020599365,45.38805625915527
2020-10-20,47.95328903198242,46.883914947509766,45.46362571716308
2020-10-21,48.016109466552734,47.09392910003662,45.55893997192383
2020-10-22,48.37510681152344,47.30663585662842,45.64348426818847
2020-10-23,43.25938034057617,47.22855434417725,45.6370223236084
2020-10-26,41.93107986450195,47.01719360351562,45.59807098388672
2020-10-27,40.96177291870117,46.7681381225586,45.53901557922363
2020-10-28,39.71425247192383,46.430230712890626,45.46003562927246
2020-10-29,39.58860778808594,46.06539821624756,45.384286651611326
2020-10-30,39.741180419921875,45.763390350341794,45.2965111541748
2020-11-02,39.902740478515625,45.43894538879395,45.20999267578125
2020-11-03,40.25275802612305,45.146361351013184,45.132987365722656
2020-11-04,41.015628814697266,44.833583450317384,45.066034164428714
2020-11-05,41.29587173461914,44.50340518951416,45.00253173828125
2020-11-06,41.033695220947266,44.18479919433594,44.936478271484376
2020-11-09,41.22354507446289,43.82811870574951,44.855733489990236
2020-11-10,41.07891082763672,43.46645030975342,44.76276191711426
2020-11-11,41.90156936645508,43.158479881286624,44.68911544799805
2020-11-12,40.63593292236328,42.77376518249512,44.5639493560791
2020-11-13,41.096988677978516,42.39819145202637,44.48139137268066
2020-11-16,41.756927490234375,42.036767387390135,44.417596664428714
2020-11-17,41.160274505615234,41.697116661071775,44.36287017822266
2020-11-18,40.735382080078125,41.33308029174805,44.28690147399902
2020-11-19,41.241641998291016,40.976407051086426,44.23290496826172
2020-11-20,41.033695220947266,40.86512279510498,44.1690055847168
2020-11-23,41.639408111572266,40.850539207458496,44.1148868560791
2020-11-24,42.49822998046875,40.927362060546876,44.06735420227051
2020-11-25,42.53438949584961,41.068368911743164,44.01390327453613
2020-11-27,42.89600372314453,41.23373870849609,43.968581924438475
2020-11-30,43.70962142944336,41.43216075897217,43.947251358032226
2020-12-01,44.80349349975586,41.67719841003418,43.950849838256836
2020-12-02,45.110862731933594,41.92010364532471,43.95646720886231
2020-12-03,46.09625244140625,42.17413482666016,44.00207572937012
2020-12-04,47.000274658203125,42.45935497283936,44.05966178894043
2020-12-07,45.38206481933594,42.67677345275879,44.070882873535155
2020-12-08,45.825035095214844,42.90684795379639,44.06421768188476
2020-12-09,45.264549255371094,43.116129875183105,44.05065101623535
2020-12-10,45.43630599975586,43.292866706848145,44.029929122924806
2020-12-11,44.95716857910156,43.50892848968506,43.99136734008789
2020-12-14,45.62615966796875,43.73538703918457,43.98826377868652
2020-12-15,45.80695724487305,43.9378885269165,43.97657012939453
2020-12-16,46.213775634765625,44.19056358337402,43.97875686645508
2020-12-17,45.78888702392578,44.44323883056641,43.94911087036133
2020-12-18,42.9050407409668,44.5264087677002,43.84922294616699
2020-12-21,41.91061782836914,44.57025489807129,43.73931900024414
2020-12-22,41.73884582519531,44.57522678375244,43.606952819824215
2020-12-23,42.100460052490234,44.555338287353514,43.482716445922854
2020-12-24,42.552467346191406,44.55624217987061,43.37254623413086
2020-12-28,42.552467346191406,44.53906536102295,43.25699104309082
2020-12-29,44.64980697631836,44.586074638366696,43.17781791687012
2020-12-30,44.071231842041016,44.54946155548096,43.07953437805176
2020-12-31,45.03854751586914,44.54584579467773,43.02123954772949
2021-01-04,44.90293884277344,44.48618011474609,42.958976135253906
2021-01-05,45.752723693847656,44.42380256652832,42.90652847290039
2021-01-06,46.1956901550293,44.46448383331299,42.965254669189456
2021-01-07,47.181068420410156,44.53228549957275,43.070254440307615
2021-01-08,46.692909240722656,44.60370349884033,43.184877166748045
2021-01-11,46.59346389770508,44.66156139373779,43.32246139526367
2021-01-12,48.130306243896484,44.82021827697754,43.49329536437988
2021-01-13,51.48424530029297,45.11312255859375,43.728156661987306
2021-01-14,53.563499450683594,45.500949668884275,44.00137184143066
2021-01-15,52.053775787353516,45.79294967651367,44.23739219665527
2021-01-19,52.4244270324707,46.12472667694092,44.465568161010744
2021-01-20,53.039161682128906,46.631432723999026,44.70043395996094
2021-01-21,56.465415954589844,47.359172630310056,45.00906837463379
2021-01-22,51.222076416015625,47.83333415985108,45.209039001464845
2021-01-25,50.11916732788086,48.234269523620604,45.38984413146973
2021-01-26,49.91123962402344,48.60220813751221,45.55003753662109
2021-01-27,48.446712493896484,48.896920394897464,45.706253128051756
2021-01-28,50.68869400024414,49.19886474609375,45.89808723449707
2021-01-29,50.18244171142578,49.50442523956299,46.0665975189209
2021-02-01,51.24919128417969,49.81495742797851,46.268375854492184
2021-02-02,52.43346405029297,50.191483688354495,46.50233749389648
2021-02-03,52.1441764831543,50.51105632781982,46.72038818359375
2021-02-04,53.47024917602539,50.874784278869626,46.969119262695315
2021-02-05,52.91545104980469,51.16150341033936,47.19464012145996
2021-02-08,53.806766510009766,51.51719627380371,47.42081085205078
2021-02-09,53.46113967895508,51.86058006286621,47.63934585571289
2021-02-10,53.53392028808594,52.130760765075685,47.85210418701172
2021-02-11,55.17104721069336,52.315100860595706,48.08133270263672
2021-02-12,56.21697998046875,52.44777488708496,48.309602432250976
2021-02-16,56.8172607421875,52.68594913482666,48.543730392456055
2021-02-17,56.253353118896484,52.877395439147946,48.746872406005856
2021-02-18,56.03507614135742,53.027191162109375,48.927568435668945
2021-02-19,57.30839157104492,53.06933994293213,49.16609497070313
2021-02-22,55.21650695800781,53.26906147003174,49.353924407958985
2021-02-23,55.58940887451172,53.54257354736328,49.5604216003418
2021-02-24,57.472110748291016,53.92061710357666,49.8011376953125
2021-02-25,54.9345588684082,54.245009422302246,50.00068550109863
2021-02-26,55.28017807006836,54.47458362579346,50.19376586914063
2021-03-01,57.190155029296875,54.82496929168701,50.421429824829104
2021-03-02,55.69855499267578,55.047437477111814,50.6111254119873
2021-03-03,54.47981262207031,55.14975490570068,50.784943923950195
2021-03-04,53.05187225341797,55.195139694213864,50.98788055419922
2021-03-05,55.24380111694336,55.283817291259766,51.254544219970704
2021-03-08,54.434326171875,55.35976104736328,51.508453826904294
2021-03-09,56.99916076660156,55.519380760192874,51.806427841186526
2021-03-10,56.61716079711914,55.677181816101076,52.08772171020508
2021-03-11,57.58124542236328,55.87954807281494,52.38829727172852
2021-03-12,57.208351135253906,55.98141326904297,52.63946815490723
2021-03-15,58.01780700683594,56.07145462036133,52.91839965820313
2021-03-16,58.91822814941406,56.17650299072265,53.19599327087403
2021-03-17,59.82773971557617,56.35522232055664,53.49448928833008
2021-03-18,57.96323776245117,56.451630401611325,53.73869956970215
2021-03-19,57.99052429199219,56.485737037658694,53.97459625244141
2021-03-22,59.69131851196289,56.70947761535645,54.224801254272464
2021-03-23,57.73585510253906,56.81679992675781,54.44566017150879
2021-03-24,56.42616653442383,56.764502716064456,54.642314224243165
2021-03-25,56.40797805786133,56.83817367553711,54.80786766052246
2021-03-26,59.000083923339844,57.024168968200684,54.9581844329834
2021-03-29,58.6635627746582,57.09783935546875,55.06018569946289
2021-03-30,57.99962615966797,57.21289291381836,55.17910270690918
2021-03-31,58.20880889892578,57.399342727661136,55.29479034423828
2021-04-01,58.70904541015625,57.68220138549805,55.408188018798825
2021-04-05,60.51897430419922,57.94596004486084,55.48925918579101
2021-04-06,59.62763595581055,58.20562553405762,55.65737037658691
2021-04-07,60.25520706176758,58.36842784881592,55.86009117126465
2021-04-08,60.98282241821289,58.586710929870605,56.08152282714844
2021-04-09,62.08333206176758,58.81181526184082,56.35425521850586
2021-04-12,59.49123001098633,58.92595920562744,56.5303059387207
2021-04-13,59.318416595458984,58.990989685058594,56.71302543640137
2021-04-14,58.38161849975586,58.964159202575686,56.85567398071289
2021-04-15,59.13651657104492,58.929598045349124,56.98973503112793
2021-04-16,58.89094543457031,58.975983428955075,57.12467041015625
2021-04-19,57.87229537963867,58.970071983337405,57.212711334228516
2021-04-20,57.02644348144531,58.83682823181152,57.294931182861326
2021-04-21,57.935951232910156,58.846833038330075,57.377514877319335
2021-04-22,56.908206939697266,58.87093505859375,57.44645622253418
2021-04-23,53.87953567504883,58.744512939453124,57.45336853027344
2021-04-26,53.442962646484375,58.466656875610354,57.418806838989255
2021-04-27,52.724449157714844,58.169701194763185,57.34895622253418
2021-04-28,52.4061164855957,57.89002571105957,57.26073333740234
2021-04-29,53.00639343261719,57.62990493774414,57.19579414367676
2021-04-30,52.324256896972656,57.31066551208496,57.121577758789066
2021-05-03,52.078697204589844,56.88865165710449,57.01698387145996
2021-05-04,51.75126647949219,56.49483318328858,56.94767906188965
2021-05-05,51.70579147338867,56.06736240386963,56.870006713867184
2021-05-06,52.33539962768555,55.63499126434326,56.76727249145508
2021-05-07,52.77465057373047,55.16955718994141,56.724074325561524
2021-05-10,51.218963623046875,54.755943870544435,56.64285003662109
2021-05-11,50.367897033691406,54.308417892456056,56.506404876708984
2021-05-12,49.06843566894531,53.84275875091553,56.373802490234375
2021-05-13,49.425331115722656,53.35719947814941,56.27271286010742
2021-05-14,50.65157699584961,52.94523105621338,56.224706954956055
2021-05-17,50.63328552246094,52.58328056335449,56.1324966430664
2021-05-18,50.184871673583984,52.24120197296143,56.04750755310059
2021-05-19,50.66073989868164,51.87744140625,55.92073913574219
2021-05-20,51.200653076171875,51.59206371307373,55.812408981323244
2021-05-21,51.31961441040039,51.46406764984131,55.687176361083985
2021-05-24,52.12491989135742,51.39816551208496,55.585507736206054
2021-05-25,52.04255676269531,51.364070892333984,55.46600273132324
2021-05-26,52.088314056396484,51.34818077087402,55.32940444946289
2021-05-27,52.82955551147461,51.339338874816896,55.18944076538086
2021-05-28,52.271331787109375,51.33669261932373,55.07560264587402
2021-06-01,52.06085968017578,51.33580074310303,54.957009353637694
2021-06-02,52.60077667236328,51.37827625274658,54.815198516845705
2021-06-03,51.466033935546875,51.366288375854495,54.68980209350586
2021-06-04,52.500118255615234,51.37452430725098,54.611281127929686
2021-06-07,52.24388122558594,51.34798583984375,54.52799919128418
2021-06-08,52.161521911621094,51.39511375427246,54.39122795104981
2021-06-09,52.161521911621094,51.484794998168944,54.261187133789065
2021-06-10,52.5092658996582,51.65683650970459,54.15137992858887
2021-06-11,52.93936538696289,51.8325382232666,54.04599105834961
2021-06-14,53.25050354003906,51.96248455047608,53.93682022094727
2021-06-15,53.0674934387207,52.08419494628906,53.787790603637696
2021-06-16,52.36285400390625,52.19309406280517,53.64249496459961
2021-06-17,52.32624053955078,52.27636909484863,53.483915634155274
2021-06-18,50.944419860839844,52.26355743408203,53.28314758300781
2021-06-21,51.127437591552734,52.25394859313965,53.064029693603516
2021-06-22,51.127437591552734,52.204074478149415,52.896753845214846
2021-06-23,50.56922149658203,52.13040771484375,52.721769943237305
2021-06-24,51.31047058105469,52.09151554107666,52.58034698486328
2021-06-25,51.16404724121094,52.008240127563475,52.4208975982666
2021-06-28,52.60077667236328,52.02471237182617,52.29509422302246
2021-06-29,51.932743072509766,52.01830654144287,52.176303176879884
2021-06-30,51.37451934814453,51.956993675231935,52.06326469421387
2021-07-01,51.25556564331055,51.94647026062012,51.929656982421875
2021-07-02,51.94189453125,51.918559074401855,51.83033073425293
2021-07-06,51.32876968383789,51.87280349731445,51.77931541442871
2021-07-07,51.209800720214844,51.82521743774414,51.73465217590332
2021-07-08,50.68818283081055,51.75155048370361,51.69392684936523
2021-07-09,51.23725891113281,51.687950134277344,51.67054969787598
2021-07-12,51.9144401550293,51.63670387268066,51.64871063232422
2021-07-13,52.04255676269531,51.57630653381348,51.64307662963867
2021-07-14,51.72227096557617,51.50904541015625,51.6359481048584
2021-07-15,51.072540283203125,51.4445297241211,51.62237358093262
2021-07-16,50.3038330078125,51.34340934753418,51.59433441162109
2021-07-19,50.00185012817383,51.29628086090088,51.54766342163086
2021-07-20,50.55092239379883,51.267455101013184,51.503188858032225
2021-07-21,51.45688247680664,51.28392734527588,51.50794723510742
2021-07-22,51.209800720214844,51.31595630645752,51.52478530883789
2021-07-23,48.50107192993164,51.175486373901364,51.513438034057614
2021-07-26,49.699867248535156,51.10227737426758,51.51892875671387
2021-07-27,48.66578674316406,50.905527877807614,51.47921295166016
2021-07-28,48.56512451171875,50.73714694976807,51.43784973144531
2021-07-29,49.14164352416992,50.62550315856934,51.41698516845703
2021-07-30,49.159950256347656,50.52072238922119,51.38696937561035
2021-08-02,49.12334442138672,50.379794883728025,51.345423202514645
2021-08-03,49.47108840942383,50.28691082000732,51.308452682495115
2021-08-04,49.324668884277344,50.19265422821045,51.25244766235352
2021-08-05,49.635982513427734,50.14004421234131,51.20431617736816
2021-08-06,49.663612365722656,50.0613618850708,51.15582214355469
2021-08-09,49.783355712890625,49.954807662963866,51.09489814758301
2021-08-10,49.68204116821289,49.836781883239745,51.04311233520508
2021-08-11,49.86625289916992,49.743980979919435,50.99922019958496
2021-08-12,49.3136100769043,49.65603446960449,50.93347686767578
2021-08-13,49.26755905151367,49.60422077178955,50.889507369995115
2021-08-16,49.2491455078125,49.566585540771484,50.824487915039064
2021-08-17,48.53070831298828,49.46557483673096,50.75022445678711
2021-08-18,48.07017517089844,49.29623947143555,50.66839752197266
2021-08-19,48.30044937133789,49.150771903991696,50.59117607116699
2021-08-20,47.90439224243164,49.1209379196167,50.499078598022464
2021-08-23,49.02808380126953,49.087348747253415,50.420852966308594
2021-08-24,49.56230545043945,49.13217468261719,50.347089004516604
2021-08-25,49.56230545043945,49.182033729553225,50.276985244750975
2021-08-26,48.935977935791016,49.171750450134276,50.20844772338867
2021-08-27,49.635982513427734,49.195552062988284,50.15464256286621
2021-08-30,49.68204116821289,49.22348690032959,50.12939498901367
2021-08-31,49.79256820678711,49.23956089019775,50.10269760131836
2021-09-01,49.433349609375,49.244994926452634,50.068815841674805
2021-09-02,49.488616943359375,49.23762664794922,50.04720375061035
2021-09-03,49.285980224609375,49.21874504089355,50.006713943481444
2021-09-07,49.41493225097656,49.20032386779785,49.971731643676755
2021-09-08,49.34124755859375,49.18328418731689,49.90654106140137
2021-09-09,49.18466567993164,49.14920482635498,49.85157951354981
2021-09-10,49.589935302734375,49.163021087646484,49.8158878326416
2021-09-13,50.64915466308594,49.232100868225096,49.80375961303711
2021-09-14,50.21625518798828,49.280456352233884,49.76924682617187
2021-09-15,50.76889419555664,49.39236564636231,49.75804931640625
2021-09-16,50.50178909301758,49.51394634246826,49.74388908386231
2021-09-17,49.976776123046875,49.59776268005371,49.72966094970703
2021-09-20,48.79781723022461,49.64243392944336,49.680872116088864
2021-09-21,48.69650650024414,49.62585506439209,49.61651344299317
2021-09-22,49.27676773071289,49.611578178405765,49.561197662353514
2021-09-23,49.76493453979492,49.62170963287353,49.52205093383789
2021-09-24,49.939937591552734,49.671907615661624,49.49939888000488
2021-09-27,50.3452033996582,49.70736865997314,49.5002262878418
2021-09-28,49.737300872802734,49.71013164520264,49.494935302734376
2021-09-29,49.26755905151367,49.68388118743896,49.469268035888675
2021-09-30,49.07413864135742,49.665920639038085,49.421613159179685
2021-10-01,49.60835266113281,49.67190742492676,49.38958419799805
2021-10-04,49.2491455078125,49.67006568908691,49.40454566955567
2021-10-05,49.691253662109375,49.683881759643555,49.40437339782715
2021-10-06,49.718875885009766,49.70276317596436,49.42543518066406
2021-10-07,49.90309143066406,49.738684463500974,49.45219451904297
2021-10-08,49.56230545043945,49.73730297088623,49.46060775756836
2021-10-11,49.221500396728516,49.66592025756836,49.461838760375976
2021-10-12,48.05175018310547,49.55769500732422,49.44040687561035
2021-10-13,48.13465881347656,49.42598323822021,49.413678283691404
2021-10-14,49.64519500732422,49.38315353393555,49.42008880615234
2021-10-15,50.160987854003906,49.3923641204834,49.43058891296387
2021-10-18,50.170204162597656,49.460983467102054,49.44072074890137
2021-10-19,50.85179138183594,49.56874771118164,49.462089462280275
2021-10-20,50.99915313720703,49.654866981506345,49.488431701660154
2021-10-21,51.57942199707031,49.74559135437012,49.52269508361817
2021-10-22,45.55568313598633,49.5263786315918,49.4475365447998
2021-10-25,45.50963592529297,49.284600257873535,49.37237808227539
2021-10-26,44.468833923339844,49.02117691040039,49.27677185058594
2021-10-27,44.109615325927734,48.76327972412109,49.18834999084473
2021-10-28,44.28462219238281,48.523803901672366,49.11263893127441
2021-10-29,45.131996154785156,48.29998607635498,49.04926986694336
2021-11-01,45.63857650756836,48.11945762634277,49.003953552246095
2021-11-02,45.92410659790039,47.93110027313232,48.94187400817871
2021-11-03,46.41227340698242,47.76577014923096,48.87887336730957
2021-11-04,46.66083526611328,47.60365734100342,48.82084396362305
2021-11-05,47.226585388183594,47.486871337890626,48.7866561126709
2021-11-08,47.810890197753906,47.416340827941895,48.75015426635742
2021-11-09,47.486270904541016,47.38806686401367,48.70623886108398
2021-11-10,47.07819366455078,47.33524360656738,48.65195137023926
2021-11-11,46.864871978759766,47.19622745513916,48.60058181762695
2021-11-12,46.66083526611328,47.02121982574463,48.54402618408203
2021-11-15,46.67011642456055,46.846215438842776,48.49170890808105
2021-11-16,46.9390754699707,46.650579643249515,48.44219177246094
2021-11-17,46.58663558959961,46.42995376586914,48.387099533081056
2021-11-18,46.0765266418457,46.15480899810791,48.32493675231934
2021-11-19,45.928131103515625,46.173431396484375,48.25170066833496
2021-11-22,46.21564483642578,46.20873184204102,48.16303047180176
2021-11-23,45.538597106933594,46.262220001220705,48.069477310180666
2021-11-24,46.15073013305664,46.364275741577146,47.977114028930664
2021-11-26,45.2418098449707,46.41213512420654,47.87191444396973
2021-11-29,46.373321533203125,46.474201393127444,47.79984535217285
2021-11-30,45.631343841552734,46.47383975982666,47.73651588439942
2021-12-01,45.074867248535156,46.4313777923584,47.664083099365236
2021-12-02,45.90958786010742,46.40624351501465,47.596739501953124
2021-12-03,45.6777229309082,46.35708789825439,47.51499526977539
2021-12-06,47.29151916503906,46.36033458709717,47.46202690124512
2021-12-07,48.75691223144531,46.40763568878174,47.43026107788086
2021-12-08,47.99637985229492,46.43314113616943,47.3954426574707
2021-12-09,46.81849670410156,46.42015628814697,47.34646141052246
2021-12-10,46.92052459716797,46.422938919067384,47.303389129638674
2021-12-13,46.373321533203125,46.408563232421876,47.23868850708008
2021-12-14,46.0950813293457,46.379811477661136,47.175607223510745
2021-12-15,46.994728088378906,46.38259410858154,47.121676712036134
2021-12-16,47.14311218261719,46.41041793823242,47.07016143798828
2021-12-17,46.94834899902344,46.45400905609131,47.011066589355465
2021-12-20,46.00232696533203,46.45771884918213,46.93986701965332
2021-12-21,47.08747100830078,46.501310157775876,46.89718643188476
2021-12-22,47.27296447753906,46.588028526306154,46.88161071777344
2021-12-23,47.58830642700195,46.65990734100342,46.870683670043945
2021-12-27,48.172603607177734,46.80644702911377,46.84123184204102
2021-12-28,48.00566101074219,46.888064002990724,46.79812530517578
2021-12-29,48.07058334350586,47.01002597808838,46.75613288879394
2021-12-30,47.98711013793945,47.15563812255859,46.698839263916014
2021-12-31,47.764522552490234,47.24838485717773,46.63414665222168
2022-01-03,49.35049057006836,47.432023239135745,46.58956802368164
2022-01-04,49.285560607910156,47.531725311279295,46.664165573120115
2022-01-05,49.962615966796875,47.592010498046875,46.7532251739502
2022-01-06,50.09245681762695,47.696814346313474,46.865697631835936
2022-01-07,49.56379699707031,47.834079360961915,46.97478126525879
2022-01-10,51.20542526245117,48.04832439422607,47.113197326660156
2022-01-11,51.854644775390625,48.32239055633545,47.24765029907226
2022-01-12,51.69697952270508,48.602485466003415,47.368818359375
2022-01-13,50.95500183105469,48.80049915313721,47.46943626403809
2022-01-14,51.65987777709961,49.026337432861325,47.57438835144043
2022-01-18,50.788055419921875,49.21832275390625,47.6569327545166
2022-01-19,49.73074722290039,49.40474376678467,47.70701599121094
2022-01-20,48.26535415649414,49.46363792419434,47.71610527038574
2022-01-21,48.26535415649414,49.51325740814209,47.731686935424804
2022-01-24,48.172603607177734,49.54247226715088,47.75357513427734
2022-01-25,47.30078125,49.49888114929199,47.762293319702145
2022-01-26,47.94073486328125,49.49563484191894,47.78789131164551
